origin,dest,num_flights,time_hour,flight_type,stops,airline,flight_number,arrival_time,aircraft_type,frequency
JFK,ORD,1,1/1/13 16:47,Domestic,2,United,UN966,01/01/13 19:17,Boeing 777,Bi-Weekly
JFK,MCO,1,1/1/13 07:02,Domestic,0,JetBlue,JE237,01/01/13 10:02,Embraer 190,Weekly
JFK,DXB,1,1/1/13 06:43,International,1,Emirates,EM555,01/01/13 18:43,Airbus A380,Bi-Weekly
JFK,CLT,1,1/1/13 18:56,Domestic,2,American Airlines,AM791,01/01/13 20:56,Boeing 737,Bi-Weekly
JFK,GRU,1,1/1/13 18:24,International,0,Lufthansa,LU205,01/02/13 04:24,Airbus A380,Bi-Weekly
JFK,GRU,1,1/1/13 17:15,International,0,United,UN630,01/02/13 03:15,Embraer 190,Monthly
JFK,ORD,1,1/1/13 17:08,Domestic,2,United,UN355,01/01/13 19:38,Boeing 737,Weekly
JFK,HND,1,1/1/13 06:45,International,0,United,UN679,01/01/13 20:45,Airbus A320,Daily
JFK,BOS,1,1/1/13 15:58,Domestic,2,Delta,DE176,01/01/13 17:28,Airbus A320,Daily
JFK,SYD,1,1/1/13 15:47,International,2,British Airways,BR788,01/02/13 11:47,Airbus A380,Daily
JFK,CLT,1,1/1/13 18:26,Domestic,0,Emirates,EM618,01/01/13 20:26,Boeing 737,Monthly
JFK,CLT,1,1/1/13 13:23,Domestic,0,American Airlines,AM893,01/01/13 15:23,Airbus A380,Monthly
JFK,CDG,1,1/1/13 07:27,International,2,British Airways,BR386,01/01/13 14:57,Airbus A380,Daily
JFK,ATL,1,1/1/13 14:41,Domestic,1,American Airlines,AM922,01/01/13 16:41,Airbus A320,Daily
JFK,MCO,1,1/1/13 12:39,Domestic,1,United,UN450,01/01/13 15:39,Airbus A380,Bi-Weekly
JFK,BOS,1,1/1/13 12:08,Domestic,0,Lufthansa,LU126,01/01/13 13:38,Airbus A380,Weekly
JFK,SYD,1,1/1/13 16:33,International,0,British Airways,BR229,01/02/13 12:33,Boeing 737,Bi-Weekly
JFK,ORD,1,1/1/13 13:09,Domestic,1,Qatar Airways,QA212,01/01/13 15:39,Airbus A320,Weekly
JFK,CDG,1,1/1/13 16:04,International,0,United,UN398,01/01/13 23:34,Boeing 737,Bi-Weekly
JFK,MCO,1,1/1/13 06:54,Domestic,1,JetBlue,JE893,01/01/13 09:54,Embraer 190,Daily
JFK,CLT,1,1/1/13 13:51,Domestic,2,Lufthansa,LU939,01/01/13 15:51,Airbus A320,Bi-Weekly
JFK,DXB,1,1/1/13 07:17,International,2,Emirates,EM327,01/01/13 19:17,Airbus A320,Weekly
JFK,ORD,1,1/1/13 06:25,Domestic,2,British Airways,BR266,01/01/13 08:55,Embraer 190,Bi-Weekly
JFK,FRA,1,1/1/13 16:01,International,2,JetBlue,JE815,01/02/13 00:01,Boeing 787,Weekly
JFK,MCO,1,1/1/13 17:56,Domestic,0,JetBlue,JE639,01/01/13 20:56,Airbus A320,Monthly
JFK,ORD,1,1/1/13 17:13,Domestic,0,JetBlue,JE665,01/01/13 19:43,Boeing 777,Bi-Weekly
JFK,ORD,1,1/1/13 06:12,Domestic,2,JetBlue,JE619,01/01/13 08:42,Embraer 190,Weekly
JFK,ORD,1,1/1/13 08:46,Domestic,1,Delta,DE756,01/01/13 11:16,Embraer 190,Monthly
JFK,ORD,1,1/1/13 07:38,Domestic,2,American Airlines,AM987,01/01/13 10:08,Boeing 777,Weekly
JFK,ATL,1,1/1/13 18:13,Domestic,0,Delta,DE734,01/01/13 20:13,Boeing 737,Weekly
JFK,CLT,1,1/1/13 13:14,Domestic,1,British Airways,BR681,01/01/13 15:14,Airbus A320,Weekly
JFK,MCO,1,1/1/13 18:22,Domestic,2,Lufthansa,LU950,01/01/13 21:22,Embraer 190,Weekly
JFK,SYD,1,1/1/13 14:20,International,1,American Airlines,AM960,01/02/13 10:20,Airbus A320,Weekly
JFK,PVG,1,1/1/13 14:06,International,2,Qatar Airways,QA515,01/02/13 05:06,Embraer 190,Weekly
JFK,ORD,1,1/1/13 06:13,Domestic,0,American Airlines,AM942,01/01/13 08:43,Boeing 777,Weekly
JFK,GRU,1,1/1/13 08:43,International,2,Delta,DE955,01/01/13 18:43,Boeing 787,Weekly
JFK,ATL,1,1/1/13 14:02,Domestic,0,British Airways,BR948,01/01/13 16:02,Airbus A380,Weekly
JFK,GRU,1,1/1/13 13:53,International,0,United,UN791,01/01/13 23:53,Boeing 737,Bi-Weekly
JFK,PVG,1,1/1/13 06:29,International,1,Delta,DE123,01/01/13 21:29,Embraer 190,Bi-Weekly
JFK,ORD,1,1/1/13 17:41,Domestic,1,Lufthansa,LU702,01/01/13 20:11,Airbus A380,Weekly
JFK,BOS,1,1/1/13 17:20,Domestic,2,United,UN914,01/01/13 18:50,Airbus A320,Weekly
JFK,ORD,1,1/1/13 16:55,Domestic,2,Air France,AI759,01/01/13 19:25,Airbus A380,Weekly
JFK,CLT,1,1/1/13 16:53,Domestic,2,American Airlines,AM860,01/01/13 18:53,Embraer 190,Daily
JFK,MCO,1,1/1/13 17:52,Domestic,0,Delta,DE858,01/01/13 20:52,Boeing 737,Weekly
JFK,DXB,1,1/1/13 16:45,International,0,Lufthansa,LU211,01/02/13 04:45,Boeing 777,Weekly
JFK,CLT,1,1/1/13 07:06,Domestic,1,Air France,AI762,01/01/13 09:06,Airbus A320,Weekly
JFK,DXB,1,1/1/13 16:05,International,1,Emirates,EM356,01/02/13 04:05,Boeing 777,Bi-Weekly
JFK,MCO,1,1/1/13 18:41,Domestic,1,Delta,DE373,01/01/13 21:41,Boeing 787,Daily
JFK,CLT,1,1/1/13 18:04,Domestic,0,JetBlue,JE951,01/01/13 20:04,Embraer 190,Daily
JFK,FRA,1,1/1/13 15:34,International,0,JetBlue,JE307,01/01/13 23:34,Airbus A320,Monthly
JFK,CDG,1,1/1/13 13:19,International,1,United,UN348,01/01/13 20:49,Boeing 787,Daily
JFK,DXB,1,1/1/13 15:44,International,1,Emirates,EM301,01/02/13 03:44,Embraer 190,Weekly
JFK,MCO,1,1/1/13 15:25,Domestic,2,Qatar Airways,QA182,01/01/13 18:25,Embraer 190,Daily
JFK,BOS,1,1/1/13 06:07,Domestic,1,American Airlines,AM945,01/01/13 07:37,Boeing 777,Weekly
JFK,GRU,1,1/1/13 06:42,International,0,JetBlue,JE970,01/01/13 16:42,Boeing 737,Bi-Weekly
JFK,BOS,1,1/1/13 14:16,Domestic,0,Emirates,EM863,01/01/13 15:46,Embraer 190,Weekly
JFK,BOS,1,1/1/13 17:44,Domestic,1,Lufthansa,LU322,01/01/13 19:14,Embraer 190,Monthly
JFK,BOS,1,1/1/13 14:44,Domestic,1,Qatar Airways,QA233,01/01/13 16:14,Boeing 777,Bi-Weekly
JFK,ORD,1,1/1/13 17:41,Domestic,2,Delta,DE609,01/01/13 20:11,Airbus A380,Weekly
JFK,ATL,1,1/1/13 08:00,Domestic,1,American Airlines,AM737,01/01/13 10:00,Embraer 190,Monthly
JFK,MCO,1,1/1/13 08:40,Domestic,2,American Airlines,AM897,01/01/13 11:40,Embraer 190,Weekly
JFK,ATL,1,1/1/13 06:08,Domestic,0,Air France,AI699,01/01/13 08:08,Boeing 787,Weekly
JFK,ORD,1,1/1/13 06:59,Domestic,1,British Airways,BR117,01/01/13 09:29,Boeing 787,Daily
JFK,ORD,1,1/1/13 16:25,Domestic,2,American Airlines,AM635,01/01/13 18:55,Airbus A320,Bi-Weekly
JFK,MCO,1,1/1/13 12:18,Domestic,1,American Airlines,AM629,01/01/13 15:18,Boeing 777,Weekly
JFK,BOS,1,1/1/13 17:55,Domestic,2,Emirates,EM368,01/01/13 19:25,Boeing 777,Daily
JFK,YYZ,1,1/1/13 14:08,International,0,Emirates,EM499,01/01/13 15:38,Airbus A320,Bi-Weekly
JFK,MCO,1,1/1/13 13:56,Domestic,0,Air France,AI847,01/01/13 16:56,Boeing 777,Bi-Weekly
JFK,ORD,1,1/1/13 13:52,Domestic,1,British Airways,BR246,01/01/13 16:22,Embraer 190,Monthly
JFK,CLT,1,1/1/13 13:33,Domestic,0,Air France,AI838,01/01/13 15:33,Boeing 787,Daily
JFK,ATL,1,1/1/13 15:10,Domestic,0,Air France,AI721,01/01/13 17:10,Boeing 777,Weekly
JFK,DXB,1,1/1/13 06:22,International,2,Delta,DE778,01/01/13 18:22,Boeing 787,Daily
JFK,ORD,1,1/1/13 07:25,Domestic,1,British Airways,BR127,01/01/13 09:55,Boeing 777,Monthly
JFK,ATL,1,1/1/13 18:05,Domestic,1,Emirates,EM242,01/01/13 20:05,Airbus A380,Monthly
JFK,CDG,1,1/1/13 06:58,International,0,Qatar Airways,QA454,01/01/13 14:28,Embraer 190,Bi-Weekly
JFK,ATL,1,1/1/13 07:31,Domestic,0,Delta,DE544,01/01/13 09:31,Boeing 737,Monthly
JFK,YYZ,1,1/1/13 06:36,International,0,Air France,AI476,01/01/13 08:06,Boeing 787,Monthly
JFK,YYZ,1,1/1/13 06:45,International,1,JetBlue,JE543,01/01/13 08:15,Airbus A380,Monthly
JFK,BOS,1,1/1/13 14:08,Domestic,2,JetBlue,JE993,01/01/13 15:38,Boeing 737,Weekly
JFK,MCO,1,1/1/13 15:38,Domestic,0,British Airways,BR896,01/01/13 18:38,Boeing 787,Weekly
JFK,DXB,1,1/1/13 18:48,International,0,Lufthansa,LU544,01/02/13 06:48,Boeing 737,Bi-Weekly
JFK,CLT,1,1/1/13 12:40,Domestic,1,British Airways,BR562,01/01/13 14:40,Boeing 737,Daily
JFK,DXB,1,1/1/13 06:47,International,2,British Airways,BR417,01/01/13 18:47,Embraer 190,Daily
JFK,YYZ,1,1/1/13 16:06,International,1,Air France,AI762,01/01/13 17:36,Boeing 737,Monthly
JFK,ORD,1,1/1/13 06:15,Domestic,0,Delta,DE778,01/01/13 08:45,Embraer 190,Monthly
JFK,FRA,1,1/1/13 18:54,International,0,Delta,DE178,01/02/13 02:54,Boeing 787,Weekly
JFK,LHR,1,1/1/13 06:31,International,2,Lufthansa,LU113,01/01/13 13:31,Embraer 190,Weekly
JFK,FRA,1,1/1/13 12:44,International,2,Emirates,EM213,01/01/13 20:44,Airbus A380,Bi-Weekly
JFK,HND,1,1/1/13 18:12,International,0,United,UN352,01/02/13 08:12,Boeing 777,Monthly
JFK,ATL,1,1/1/13 07:29,Domestic,1,British Airways,BR500,01/01/13 09:29,Embraer 190,Weekly
JFK,CDG,1,1/1/13 17:44,International,1,Lufthansa,LU537,01/02/13 01:14,Airbus A320,Monthly
JFK,AMS,1,1/1/13 18:05,International,2,British Airways,BR114,01/02/13 01:35,Airbus A320,Daily
JFK,ORD,1,1/1/13 17:09,Domestic,2,Emirates,EM543,01/01/13 19:39,Boeing 787,Bi-Weekly
JFK,ATL,1,1/1/13 17:31,Domestic,0,British Airways,BR497,01/01/13 19:31,Airbus A320,Daily
JFK,MCO,1,1/1/13 13:35,Domestic,1,American Airlines,AM989,01/01/13 16:35,Boeing 787,Bi-Weekly
JFK,PVG,1,1/1/13 07:13,International,1,Emirates,EM915,01/01/13 22:13,Embraer 190,Weekly
JFK,HND,1,1/1/13 13:34,International,2,American Airlines,AM831,01/02/13 03:34,Airbus A380,Daily
JFK,LHR,1,1/1/13 13:03,International,1,Emirates,EM569,01/01/13 20:03,Boeing 737,Monthly
JFK,BOS,1,1/1/13 16:26,Domestic,1,Emirates,EM229,01/01/13 17:56,Boeing 737,Daily
JFK,ATL,1,1/1/13 18:40,Domestic,2,Qatar Airways,QA288,01/01/13 20:40,Airbus A320,Daily
JFK,PVG,1,1/1/13 17:26,International,2,JetBlue,JE330,01/02/13 08:26,Boeing 737,Monthly
JFK,CDG,1,1/1/13 07:59,International,2,Lufthansa,LU623,01/01/13 15:29,Boeing 737,Weekly
JFK,SYD,1,1/1/13 14:43,International,1,United,UN544,01/02/13 10:43,Boeing 777,Monthly
JFK,GRU,1,1/1/13 12:33,International,1,JetBlue,JE196,01/01/13 22:33,Airbus A380,Monthly
JFK,BOS,1,1/1/13 06:45,Domestic,1,Emirates,EM291,01/01/13 08:15,Boeing 787,Daily
JFK,CDG,1,1/1/13 08:09,International,0,Emirates,EM262,01/01/13 15:39,Boeing 777,Bi-Weekly
JFK,ATL,1,1/1/13 12:38,Domestic,0,Lufthansa,LU697,01/01/13 14:38,Embraer 190,Daily
JFK,MCO,1,1/1/13 06:17,Domestic,0,British Airways,BR891,01/01/13 09:17,Boeing 777,Weekly
JFK,BOS,1,1/1/13 15:44,Domestic,2,Emirates,EM246,01/01/13 17:14,Boeing 787,Weekly
JFK,ORD,1,1/1/13 07:45,Domestic,2,Emirates,EM464,01/01/13 10:15,Boeing 787,Daily
JFK,CLT,1,1/1/13 06:55,Domestic,0,American Airlines,AM833,01/01/13 08:55,Boeing 737,Bi-Weekly
JFK,ORD,1,1/1/13 06:10,Domestic,0,Delta,DE248,01/01/13 08:40,Boeing 787,Daily
JFK,FRA,1,1/1/13 07:05,International,2,Lufthansa,LU216,01/01/13 15:05,Airbus A380,Monthly
JFK,SYD,1,1/1/13 08:08,International,0,American Airlines,AM777,01/02/13 04:08,Embraer 190,Bi-Weekly
JFK,ORD,1,1/1/13 17:41,Domestic,1,JetBlue,JE437,01/01/13 20:11,Embraer 190,Weekly
JFK,HND,1,1/1/13 13:27,International,0,Delta,DE151,01/02/13 03:27,Airbus A320,Weekly
JFK,BOS,1,1/1/13 16:13,Domestic,0,British Airways,BR625,01/01/13 17:43,Boeing 777,Bi-Weekly
JFK,DXB,1,1/1/13 18:48,International,1,Lufthansa,LU550,01/02/13 06:48,Airbus A320,Monthly
JFK,CLT,1,1/1/13 07:10,Domestic,2,American Airlines,AM937,01/01/13 09:10,Boeing 737,Weekly
JFK,MCO,1,1/1/13 06:22,Domestic,2,British Airways,BR699,01/01/13 09:22,Boeing 777,Monthly
JFK,ORD,1,1/1/13 18:13,Domestic,1,United,UN309,01/01/13 20:43,Boeing 737,Monthly
JFK,DXB,1,1/1/13 07:41,International,2,Emirates,EM133,01/01/13 19:41,Boeing 777,Daily
JFK,AMS,1,1/1/13 16:14,International,2,Qatar Airways,QA560,01/01/13 23:44,Airbus A320,Daily
JFK,BOS,1,1/1/13 07:03,Domestic,0,Qatar Airways,QA769,01/01/13 08:33,Boeing 777,Daily
JFK,SYD,1,1/1/13 13:38,International,1,Delta,DE562,01/02/13 09:38,Airbus A380,Daily
JFK,BOS,1,1/1/13 07:30,Domestic,1,Emirates,EM341,01/01/13 09:00,Airbus A320,Bi-Weekly
JFK,MCO,1,1/1/13 15:05,Domestic,2,American Airlines,AM314,01/01/13 18:05,Embraer 190,Bi-Weekly
JFK,ATL,1,1/1/13 13:02,Domestic,2,Lufthansa,LU702,01/01/13 15:02,Airbus A380,Daily
JFK,AMS,1,1/1/13 15:48,International,0,Air France,AI552,01/01/13 23:18,Airbus A380,Daily
JFK,BOS,1,1/1/13 16:28,Domestic,1,Qatar Airways,QA592,01/01/13 17:58,Boeing 737,Monthly
JFK,PVG,1,1/1/13 08:36,International,1,Qatar Airways,QA155,01/01/13 23:36,Airbus A320,Monthly
JFK,MCO,1,1/1/13 12:03,Domestic,1,JetBlue,JE736,01/01/13 15:03,Boeing 787,Monthly
JFK,ATL,1,1/1/13 06:20,Domestic,2,American Airlines,AM901,01/01/13 08:20,Boeing 777,Daily
JFK,BOS,1,1/1/13 06:13,Domestic,1,Air France,AI179,01/01/13 07:43,Boeing 787,Monthly
JFK,ORD,1,1/1/13 15:48,Domestic,1,British Airways,BR127,01/01/13 18:18,Boeing 777,Monthly
JFK,FRA,1,1/1/13 06:14,International,1,British Airways,BR524,01/01/13 14:14,Boeing 737,Monthly
JFK,PVG,1,1/1/13 13:04,International,2,Delta,DE483,01/02/13 04:04,Embraer 190,Bi-Weekly
JFK,ATL,1,1/1/13 16:52,Domestic,1,American Airlines,AM477,01/01/13 18:52,Boeing 787,Weekly
JFK,SYD,1,1/1/13 15:42,International,0,JetBlue,JE901,01/02/13 11:42,Embraer 190,Monthly
JFK,MCO,1,1/1/13 13:12,Domestic,2,Emirates,EM935,01/01/13 16:12,Embraer 190,Weekly
JFK,BOS,1,1/1/13 15:06,Domestic,2,Emirates,EM984,01/01/13 16:36,Boeing 777,Weekly
JFK,DXB,1,1/1/13 15:00,International,1,Delta,DE510,01/02/13 03:00,Airbus A320,Weekly
JFK,ORD,1,1/1/13 16:48,Domestic,1,Qatar Airways,QA555,01/01/13 19:18,Boeing 737,Bi-Weekly
JFK,GRU,1,1/1/13 07:44,International,2,Lufthansa,LU382,01/01/13 17:44,Boeing 737,Bi-Weekly
JFK,MCO,1,1/1/13 07:01,Domestic,1,United,UN582,01/01/13 10:01,Boeing 777,Weekly
JFK,MCO,1,1/1/13 17:54,Domestic,0,Delta,DE304,01/01/13 20:54,Embraer 190,Daily
JFK,ORD,1,1/1/13 07:59,Domestic,2,Lufthansa,LU122,01/01/13 10:29,Airbus A320,Bi-Weekly
JFK,ORD,1,1/1/13 07:26,Domestic,2,British Airways,BR122,01/01/13 09:56,Airbus A380,Weekly
JFK,CLT,1,1/1/13 18:09,Domestic,1,JetBlue,JE819,01/01/13 20:09,Airbus A320,Weekly
JFK,BOS,1,1/1/13 16:22,Domestic,0,Lufthansa,LU327,01/01/13 17:52,Boeing 787,Weekly
JFK,ATL,1,1/1/13 13:40,Domestic,1,JetBlue,JE996,01/01/13 15:40,Airbus A320,Weekly
JFK,MCO,1,1/1/13 13:38,Domestic,1,JetBlue,JE172,01/01/13 16:38,Boeing 777,Bi-Weekly
JFK,ORD,1,1/1/13 06:13,Domestic,2,Qatar Airways,QA824,01/01/13 08:43,Embraer 190,Weekly
JFK,CLT,1,1/1/13 16:49,Domestic,0,Emirates,EM255,01/01/13 18:49,Boeing 777,Weekly
JFK,ORD,1,1/1/13 12:20,Domestic,1,British Airways,BR560,01/01/13 14:50,Embraer 190,Monthly
JFK,CLT,1,1/1/13 08:06,Domestic,2,JetBlue,JE757,01/01/13 10:06,Boeing 737,Daily
JFK,ORD,1,1/1/13 14:03,Domestic,0,Qatar Airways,QA133,01/01/13 16:33,Airbus A380,Bi-Weekly
JFK,MCO,1,1/1/13 15:30,Domestic,2,Air France,AI226,01/01/13 18:30,Embraer 190,Weekly
JFK,ORD,1,1/1/13 17:52,Domestic,1,United,UN138,01/01/13 20:22,Boeing 787,Bi-Weekly
JFK,LHR,1,1/1/13 15:27,International,0,Air France,AI784,01/01/13 22:27,Airbus A320,Monthly
JFK,AMS,1,1/1/13 14:16,International,1,JetBlue,JE978,01/01/13 21:46,Airbus A320,Weekly
JFK,YYZ,1,1/1/13 06:11,International,1,British Airways,BR550,01/01/13 07:41,Airbus A320,Weekly
JFK,CDG,1,1/1/13 07:16,International,2,Lufthansa,LU834,01/01/13 14:46,Airbus A320,Weekly
JFK,AMS,1,1/1/13 13:42,International,1,Lufthansa,LU390,01/01/13 21:12,Airbus A380,Monthly
JFK,ATL,1,1/1/13 13:38,Domestic,0,Lufthansa,LU480,01/01/13 15:38,Airbus A320,Bi-Weekly
JFK,LHR,1,1/1/13 06:08,International,2,Lufthansa,LU793,01/01/13 13:08,Embraer 190,Bi-Weekly
JFK,CLT,1,1/1/13 15:44,Domestic,0,British Airways,BR740,01/01/13 17:44,Boeing 777,Daily
JFK,SYD,1,1/1/13 16:13,International,2,British Airways,BR147,01/02/13 12:13,Airbus A380,Weekly
JFK,CDG,1,1/1/13 18:05,International,0,American Airlines,AM303,01/02/13 01:35,Airbus A380,Bi-Weekly
JFK,ORD,1,1/1/13 15:59,Domestic,0,Lufthansa,LU183,01/01/13 18:29,Airbus A320,Monthly
JFK,DXB,1,1/1/13 14:44,International,0,United,UN632,01/02/13 02:44,Embraer 190,Daily
JFK,ORD,1,1/1/13 18:03,Domestic,0,British Airways,BR115,01/01/13 20:33,Airbus A320,Weekly
JFK,MCO,1,1/1/13 15:16,Domestic,0,United,UN195,01/01/13 18:16,Boeing 737,Monthly
JFK,ATL,1,1/1/13 06:04,Domestic,1,British Airways,BR803,01/01/13 08:04,Boeing 737,Weekly
JFK,CDG,1,1/1/13 07:13,International,1,Delta,DE360,01/01/13 14:43,Boeing 777,Weekly
JFK,ORD,1,1/1/13 06:58,Domestic,2,Qatar Airways,QA403,01/01/13 09:28,Embraer 190,Weekly
JFK,CDG,1,1/1/13 13:29,International,2,Lufthansa,LU690,01/01/13 20:59,Embraer 190,Monthly
JFK,FRA,1,1/1/13 07:18,International,2,Delta,DE556,01/01/13 15:18,Airbus A320,Bi-Weekly
JFK,MCO,1,1/1/13 08:43,Domestic,2,American Airlines,AM138,01/01/13 11:43,Airbus A320,Bi-Weekly
JFK,MCO,1,1/1/13 12:07,Domestic,0,Emirates,EM688,01/01/13 15:07,Boeing 787,Weekly
JFK,AMS,1,1/1/13 06:36,International,0,American Airlines,AM912,01/01/13 14:06,Airbus A380,Weekly
JFK,MCO,1,1/1/13 16:08,Domestic,1,JetBlue,JE589,01/01/13 19:08,Airbus A320,Monthly
JFK,CLT,1,1/1/13 16:59,Domestic,2,Lufthansa,LU534,01/01/13 18:59,Boeing 777,Daily
JFK,BOS,1,1/1/13 06:35,Domestic,1,Emirates,EM714,01/01/13 08:05,Boeing 787,Monthly
JFK,BOS,1,1/1/13 13:59,Domestic,0,Delta,DE796,01/01/13 15:29,Airbus A380,Bi-Weekly
JFK,CLT,1,1/1/13 18:11,Domestic,2,Emirates,EM733,01/01/13 20:11,Airbus A380,Monthly
JFK,DXB,1,1/1/13 08:33,International,2,JetBlue,JE509,01/01/13 20:33,Airbus A320,Bi-Weekly
JFK,MCO,1,1/1/13 07:53,Domestic,1,Lufthansa,LU472,01/01/13 10:53,Boeing 787,Monthly
JFK,CDG,1,1/1/13 13:00,International,0,Air France,AI237,01/01/13 20:30,Boeing 787,Daily
JFK,ATL,1,1/1/13 06:00,Domestic,1,Delta,DE802,01/01/13 08:00,Airbus A380,Monthly
JFK,CDG,1,1/1/13 15:51,International,2,American Airlines,AM444,01/01/13 23:21,Embraer 190,Monthly
JFK,BOS,1,1/1/13 15:29,Domestic,1,Delta,DE833,01/01/13 16:59,Airbus A380,Bi-Weekly
JFK,CLT,1,1/1/13 15:58,Domestic,1,Lufthansa,LU326,01/01/13 17:58,Airbus A380,Daily
JFK,ATL,1,1/1/13 08:10,Domestic,2,Delta,DE681,01/01/13 10:10,Boeing 737,Monthly
JFK,MCO,1,1/1/13 12:05,Domestic,0,Air France,AI211,01/01/13 15:05,Boeing 777,Bi-Weekly
JFK,BOS,1,1/1/13 08:29,Domestic,2,Delta,DE615,01/01/13 09:59,Boeing 737,Weekly
JFK,ATL,1,1/1/13 16:41,Domestic,0,American Airlines,AM714,01/01/13 18:41,Boeing 787,Daily
JFK,ATL,1,1/1/13 14:33,Domestic,2,Air France,AI821,01/01/13 16:33,Boeing 787,Daily
JFK,ORD,1,1/1/13 06:01,Domestic,2,Qatar Airways,QA911,01/01/13 08:31,Embraer 190,Daily
JFK,ATL,1,1/1/13 13:32,Domestic,2,American Airlines,AM932,01/01/13 15:32,Boeing 737,Weekly
JFK,ORD,1,1/1/13 14:42,Domestic,1,American Airlines,AM502,01/01/13 17:12,Airbus A320,Weekly
JFK,ATL,1,1/1/13 07:07,Domestic,2,British Airways,BR496,01/01/13 09:07,Airbus A320,Bi-Weekly
JFK,CLT,1,1/1/13 15:23,Domestic,1,British Airways,BR951,01/01/13 17:23,Airbus A320,Monthly
JFK,ORD,1,1/1/13 13:39,Domestic,2,United,UN487,01/01/13 16:09,Boeing 777,Daily
JFK,PVG,1,1/1/13 13:55,International,0,Air France,AI490,01/02/13 04:55,Airbus A320,Bi-Weekly
JFK,LHR,1,1/1/13 07:59,International,2,British Airways,BR264,01/01/13 14:59,Boeing 737,Weekly
JFK,BOS,1,1/1/13 16:07,Domestic,0,Delta,DE688,01/01/13 17:37,Airbus A320,Bi-Weekly
JFK,HND,1,1/1/13 16:26,International,0,American Airlines,AM471,01/02/13 06:26,Boeing 737,Bi-Weekly
JFK,MCO,1,1/1/13 16:52,Domestic,2,American Airlines,AM480,01/01/13 19:52,Boeing 777,Daily
JFK,CLT,1,1/1/13 08:21,Domestic,2,Emirates,EM558,01/01/13 10:21,Airbus A380,Weekly
JFK,YYZ,1,1/1/13 07:22,International,1,American Airlines,AM377,01/01/13 08:52,Embraer 190,Weekly
JFK,MCO,1,1/1/13 15:00,Domestic,1,Emirates,EM457,01/01/13 18:00,Embraer 190,Daily
JFK,MCO,1,1/1/13 14:06,Domestic,2,JetBlue,JE375,01/01/13 17:06,Boeing 787,Daily
JFK,MCO,1,1/1/13 12:03,Domestic,0,American Airlines,AM648,01/01/13 15:03,Boeing 737,Weekly
JFK,ORD,1,1/1/13 15:15,Domestic,0,JetBlue,JE612,01/01/13 17:45,Airbus A320,Daily
JFK,ORD,1,1/1/13 15:59,Domestic,1,Emirates,EM847,01/01/13 18:29,Boeing 737,Bi-Weekly
JFK,DXB,1,1/1/13 17:52,International,1,American Airlines,AM736,01/02/13 05:52,Airbus A380,Weekly
JFK,LHR,1,1/1/13 08:46,International,1,Air France,AI229,01/01/13 15:46,Boeing 737,Bi-Weekly
JFK,AMS,1,1/1/13 18:12,International,2,Delta,DE569,01/02/13 01:42,Embraer 190,Daily
JFK,CDG,1,1/1/13 06:22,International,1,JetBlue,JE937,01/01/13 13:52,Boeing 737,Monthly
JFK,ORD,1,1/1/13 06:52,Domestic,2,United,UN531,01/01/13 09:22,Boeing 787,Bi-Weekly
JFK,HND,1,1/1/13 18:03,International,1,Delta,DE503,01/02/13 08:03,Boeing 787,Daily
JFK,ATL,1,1/1/13 14:23,Domestic,0,Qatar Airways,QA942,01/01/13 16:23,Embraer 190,Daily
JFK,BOS,1,1/1/13 13:56,Domestic,0,United,UN484,01/01/13 15:26,Boeing 737,Weekly
JFK,BOS,1,1/1/13 06:22,Domestic,0,Lufthansa,LU381,01/01/13 07:52,Embraer 190,Weekly
JFK,CLT,1,1/1/13 07:25,Domestic,1,Emirates,EM883,01/01/13 09:25,Boeing 737,Weekly
JFK,ATL,1,1/1/13 16:47,Domestic,2,British Airways,BR106,01/01/13 18:47,Boeing 787,Bi-Weekly
JFK,DXB,1,1/1/13 17:33,International,0,American Airlines,AM522,01/02/13 05:33,Boeing 737,Monthly
JFK,ORD,1,1/1/13 18:58,Domestic,2,Qatar Airways,QA622,01/01/13 21:28,Boeing 787,Daily
JFK,PVG,1,1/1/13 13:08,International,1,JetBlue,JE784,01/02/13 04:08,Embraer 190,Bi-Weekly
JFK,CLT,1,1/1/13 12:22,Domestic,0,Delta,DE942,01/01/13 14:22,Embraer 190,Daily
JFK,SYD,1,1/1/13 18:31,International,0,Delta,DE201,01/02/13 14:31,Embraer 190,Bi-Weekly
JFK,BOS,1,1/1/13 07:34,Domestic,1,British Airways,BR475,01/01/13 09:04,Boeing 787,Monthly
JFK,ORD,1,1/1/13 07:12,Domestic,1,American Airlines,AM619,01/01/13 09:42,Boeing 777,Bi-Weekly
JFK,ATL,1,1/1/13 16:17,Domestic,2,Lufthansa,LU209,01/01/13 18:17,Boeing 777,Weekly
JFK,CLT,1,1/1/13 17:06,Domestic,1,Qatar Airways,QA918,01/01/13 19:06,Boeing 777,Monthly
JFK,ATL,1,1/1/13 06:41,Domestic,2,Emirates,EM553,01/01/13 08:41,Airbus A320,Daily
JFK,ATL,1,1/1/13 17:20,Domestic,2,Lufthansa,LU525,01/01/13 19:20,Airbus A320,Monthly
JFK,DXB,1,1/1/13 07:38,International,1,American Airlines,AM334,01/01/13 19:38,Airbus A320,Daily
JFK,BOS,1,1/1/13 15:50,Domestic,1,British Airways,BR276,01/01/13 17:20,Embraer 190,Monthly
